name,price,condition
New Samsung Galaxy S7 G930T T-MOBILE Unlocked Smartphone/Black Onyx/32GB USA FF,$112.99,Brand New
Samsung Galaxy A50 SM-A505U 64GB+4GB RAM 25MP LTE Unlocked Smartphone-New Sealed,$133.00,Good - Refurbished
Samsung Galaxy S10e SM-G970U Factory Unlocked 128GB Black Excellent Light Burn,$109.99,Excellent - Refurbished
Samsung Galaxy S9+ Plus SM-G965U 64GB Black GSM Unlocked for ATT TMobile Verizon,$140.99,Open Box
Samsung S9 G960 64GB SMARTPHONE/Midnight Black Brand New in SEALED Box,$159.99,Pre-Owned
Samsung Galaxy A11 SM-A115U - 32GB - Black Locked to T-Mobile  (Single SIM),$48.96,Brand New
⚡45w Type USB-C Super Fast Wall Charger+6FT Cable For Samsung Galaxy S23 S22 S21,$5.88,Excellent - Refurbished
Samsung Galaxy Z Flip 3 5g SM-F711U 128GB Phantom Black T-Mobile ULK  (z00497),$36.60,Pre-Owned
45W USB-C Super Fast Wall Charger & 6FT Cable For Samsung Galaxy S20 S21 S22 S23,$5.88,Pre-Owned
Samsung Galaxy A10e SM-A102U1 Unlocked 32GB Black Good,$64.99,Pre-Owned
Samsung Galaxy S10e SM-G970U Spectrum Locked 128GB Prism Black Excellent,$119.99,Good - Refurbished
Samsung Galaxy Xcover 5 G525F G525F/DS 64GB dual-SIM Android Smartphone OPEN BOX,$114.00,Brand New
Samsung Galaxy A13 5G SM-A136U Cricket Unlocked 64GB Black C,$79.99,Brand New
NEW Samsung Galaxy S8 Active SM-G892A - 64GB - Gray (AT&T Unlocked) Smartphone,$165.99,Pre-Owned
New ListingSamsung Galaxy A03s SM-A037U 32GB Black (GSM Unlocked) AT&T T-Mobile - EXCELLENT,$99.00,Brand New
Samsung Galaxy A32 5G SM-A326U AT&T Locked 64GB Awesome Black C,$99.99,Brand New
Samsung Messager R455C Slide Black ( Straight Talk ) Very Rare Slider Phone,$39.99,Pre-Owned
New ListingSamsung Galaxy S21 FE 5G SM-G990U 256GB Factory Unlocked White SmartPhone,$259.99,Good - Refurbished
Samsung  Galaxy S21 5G 256GB G991U  T-Mobile Locked Smartphone - Good,$224.99,Good - Refurbished
New&Sealed Samsung Galaxy S7 edge SM-G935F (Global Vesions) Unlocked ALL colours,$169.99,Pre-Owned
NEW IN BOX - Samsung Convoy 4 - B690V - Blue (Verizon) Read Desc.,$24.99,Good - Refurbished
Unlocked Samsung Galaxy XCover Field Pro G889A 64GB AT&T Rugged Phone - Used,$86.99,Brand New
45W USB C Super Fast Wall Charger +6FT Cable For Samsung Galaxy S23 S22 S21 S20,$4.28to$12.89,Excellent - Refurbished
32GB Black Samsung Galaxy Note 4 Sprint Smartphone,$175.74,Brand New
New ListingSamsung Galaxy S10e (5.8-in) (SM-G970U1) UNLOCKED - 128GB/Prism Black,$125.95,Pre-Owned
Samsung Galaxy S21 5G G991U 128GB Phantom Gray (Verizon) - Good,$228.99,Excellent - Refurbished
Custom Samsung Galaxy Z Flip3 5G SM-F711U1 - 256GB Unlocked Android Smartphone,$209.99,Excellent - Refurbished
Samsung Galaxy S22+ Plus - 128GB - All Colors - Factory Unlocked  - Good,$369.99,Very Good - Refurbished
New DOOGEE V20 Pro Thermal Imaging Rugged Smartphone 20GB+256GB Phone 5G Network,$399.00,Pre-Owned
"Excellent Samsung Galaxy S21 Ultra 5G G998U 128GB  PHANTOM BLACK 6.8"" AT&T Only",$369.99,Pre-Owned
"New ListingSamsung Galaxy S21 FE SM-G990WZACXAC 6.4"" 128GB Smartphone Graphite",$368.58,Pre-Owned
"Samsung Galaxy M54 SM-M546B/DS 128GB 8GB RAM (FACTORY UNLOCKED) 6.7"" 108MP",$339.99,Pre-Owned
Samsung Galaxy S10 Lite (SM-G770U1) 128GB - Black (Unlocked) Smartphone - Q5702,$140.99,Very Good - Refurbished
Samsung Galaxy S21 Ultra G998U1 5G 128GB Black T-MOBILE / METRO - EXCELLENT,$369.48,Brand New
Samsung Galaxy S22 SM-S901U1 Verizon Locked 256GB Violet Excellent,$389.99,Good - Refurbished
Samsung Galaxy S22 SM-S901U - 128GB - Pink Gold (Unlocked) Very Good,$329.88,Pre-Owned
Samsung Galaxy Note 2 SM-N7100 16GB Android GSM Unlocked Smartphone -Very Good-,$37.99,Pre-Owned
Samsung Galaxy S10 SM-G973U - 128GB - Prism White (Verizon) READ DESCRIPTION,$161.95,Pre-Owned
Samsung Galaxy A20 Smartphone (SM-A205U) Boost Mobile Only - 32GB / Black,$94.49,Pre-Owned
New ListingSamsung Galaxy Note20 Ultra 5G N986U 512GB Black Unlocked AT&T T-Mobile Verizon,$457.89,Very Good - Refurbished
Samsung Galaxy Z Flip 4 SM-F721U1 Factory Unlocked 256GB Graphite Very Good,$319.99,Pre-Owned
New ✅ Samsung Galaxy S21 5G SM-G991U 128GB Phantom Gray Verizon Smartphone,$373.49,Excellent - Refurbished
Samsung Galaxy S22 SM-S901U - 128GB - Phantom Black (Unlocked)  Good,$309.88,Brand New
New ListingSamsung Galaxy S10e (5.8-in) (SM-G970U1) UNLOCKED - 128GB/Prism Black,$125.95,Open Box
Samsung Galaxy S21 Ultra 5G SM-G998U GSM CDMA 128GB - Silver (Unlocked) #L428,$334.00,Pre-Owned
GOOD  Samsung Galaxy S10 SM-G973U 128GB Prism Black White Blue Unlocked 4G LTE,$149.99,Brand New
Samsung Galaxy S21 Ultra 5G SM-G998U Verizon Unlocked 128GB Phantom Silver C,$309.99,Open Box
Samsung Galaxy S22 5G Factory Unlocked SM-S901U1 - Very Good Condition,$459.99,Pre-Owned
New ListingSamsung Galaxy S21 FE 5G SM-G990U 256GB Factory Unlocked White SmartPhone,$259.99,Pre-Owned
Samsung Galaxy S22 SM-S901U Factory Unlocked 256GB Violet Excellent,$429.99,Excellent - Refurbished
Samsung Galaxy A04 A045F 32GB 3GB RAM GSM Unlocked international (NEW),$99.99,Pre-Owned
"Samsung Galaxy S20 FE 5G SM-G781U1 Unlocked 128GB 6.5"" Large Screen Smartphone A",$199.97,Excellent - Refurbished
Samsung Galaxy S7 SM-G930V- 32GB - Black (Unlocked) Smartphone,$99.00,Pre-Owned
Brand-New Samsung Galaxy Note20 N981U 128GB Fully Unlocked 5G Android Smartphone,$372.89,Open Box
Samsung Galaxy Note 20 Ultra 5G N986F/DS 128G 256GB DUAL SIM Unlocked Smartphone,$446.50to$560.50,Pre-Owned
Samsung Galaxy Z Fold3 5G F926U1 Factory Unlocked - Fair,$399.99,Brand New
Samsung Galaxy Note 20 Ultra Unlocked N986U 128GB,$320.00,Pre-Owned
Samsung Galaxy Z Flip 4 SM-F721U AT&T Locked 128GB Graphite Excellent,$299.99,Brand New
Samsung Galaxy S21 Ultra 5G SM-G998U 128GB Black Fully Unlocked CDMA & GSM,$324.00,Brand New
Samsung Galaxy Z Flip 4 SM-F721U Factory Unlocked 128GB Blue Excellent,$329.99,Pre-Owned
Samsung Galaxy S21 Ultra 5G SM-G998U-128GB- Black (Unlocked) USED,$309.88,Brand New
Samsung Galaxy S20/S20+ Plus 5G G981U / G986U 128GB Unlocked Android Smartphone,$175.75to$235.60,Brand New
Samsung Galaxy S21 5G SM-G991U 128GB AT&T ONLY Android Smartphone GRAY B,$233.33,Excellent - Refurbished
Samsung Galaxy S10 SM-G973U Android 512GB Octa Core Unlocked Smartphone BLACK,$274.99,Open Box
Samsung Galaxy S21 Ultra 5G SM-G998U Factory Unlocked 128GB Phantom Black C,$309.99,Pre-Owned
Samsung Galaxy S10+ G975U 1TB 4G UNLOCKED SMARTPHONE/PrismBlack -New UNOPENED PS,$356.99,Brand New
NEW UNLOCKED Samsung Galaxy S10 PLUS SM-G975U 512GB BLACK S10+ GSM T-MOBILE AT&T,$289.99,Brand New
"New ListingFactory Unlocked Samsung Galaxy Z Flip4 (SM-F721U) 256GB 6.7"" Graphite - Good",$325.00,Brand New
New Samsung Galaxy S10 SM-G973U 512GB Unlocked T-Mobile AT&T Verizon Blue,$274.99,Open Box
"Samsung Galaxy M53 SM-M536B/DSN 128GB 8GB RAM Dual Sim (FACTORY UNLOCKED) 6.7""",$329.99,Brand New
Samsung Galaxy Z Flip3 5G 128GB F711 Factory Unlocked - Excellent,$259.99to$289.99,Pre-Owned
New ListingSamsung Galaxy S20+ PLUS 5G SM-G986U 256GB Unlocked GSM+CDMA Smartphone,$320.95,Pre-Owned
Samsung Galaxy S21+ 5G SM-G996N 256GB GSM Factory Unlocked Single Sim Grade B,$320.00,Pre-Owned
NEW Samsung Galaxy S20+ Plus 5G 128 Gray SM-G986U1 UNLOCKED GSM+CDMA AT&T VZN,$259.99,Pre-Owned
NEW Samsung Galaxy S20+ Plus 5G SM-G986U1 128GB Blue UNLOCKED GSM+CDMA AT&T VZN,$264.99,Good - Refurbished
New Samsung Galaxy S10+ Plus G975U1 128GB Factory Unlocked (GSM + CDMA ),$278.99,Refurbished
DOOGEE V20 PRO 5G Thermal Imaging Rugged Smartphone 20GB+256GB Phone Unlocked,$389.00,Pre=Owned
Samsung Galaxy Note 10+ Plus SM-N975U 256GB - (Unlocked) Blue *Brand New in Box,$418.99,Refurbished
Galaxy Z Fold2 5G SM F916U 256GB   Mystic Black Unlocked EXCELLENT 9.5+/10!,$372.95,Open Box
Samsung Galaxy S21 Ultra 5G SM-G998U- 128GB-Phantom Blk Carrier Unlocked B_stock,$369.99,Refurbished
Lot of 10 Samsung Galaxy A01 Mixed Carrier Customer Exchange Devices for parts,$310.00,Good
Samsung Galaxy S7 Edge 32GB Black SM-G935P (Sprint) Android Smartphone VF8876,$41.52,Open Box
"Samsung Galaxy S20 FE 5G 128GB G781U AT&T Only Smartphone, Good",$162.99,Refurbished
