Name,Price,Producer,MPN,EAN,UPC,Ram Type,Size,Clock,Timings,Sticks,Product Page
G.Skill Trident Z DDR4-3866 16GB,,G.Skill,F4-3866C18Q-16GTZ,0700115306935,700115306935,DDR4-3866,16 GB,3866,18-22-22-42-2N,4,
G.Skill Trident Z DDR4-3866 16GB,,G.Skill,F4-3866C18D-16GTZKW,0848354024910,848354024910,DDR4-3866,16 GB,3866,18-19-19-39-2N,2,
G.Skill Trident Z DDR4-3866 16GB,,G.Skill,F4-3866C18D-16GTZSW,0848354024903,848354024903,DDR4-3866,16 GB,3866,18-19-19-39-2N,2,
G.Skill Trident Z DDR4-3866 16GB,,G.Skill,F4-3866C18D-16GTZ,0848354024897,848354024897,DDR4-3866,16 GB,3866,18-19-19-39-2N,2,
G.Skill Trident Z DDR4-3866 32GB,,G.Skill,F4-3866C18Q-32GTZKW,0848354024255,848354024255,DDR4-3866,32 GB,3866,18-19-19-39-2N,4,
G.Skill Trident Z DDR4-3866 32GB,,G.Skill,F4-3866C18Q-32GTZSW,0848354024248,848354024248,DDR4-3866,32 GB,3866,18-19-19-39-2N,4,
G.Skill Trident Z DDR4-3866 32GB,,G.Skill,F4-3866C18Q-32GTZ,0848354024231,848354024231,DDR4-3866,32 GB,3866,18-19-19-39-2N,4,
G.Skill Trident Z DDR4-3866 8GB,,G.Skill,F4-3866C18D-8GTZ,0848354017073,848354017073,DDR4-3866,8 GB,3866,18-22-22-42-2N,2,
G.Skill Trident Z DDR4-4000 16GB,,G.Skill,F4-4000C19D-16GTZ,0848354018452,848354018452,DDR4-4000,16 GB,4000,19-21-21-41-2N,2,
G.Skill Trident Z DDR4-4000 16GB,,G.Skill,F4-4000C18D-16GTZ,0848354025016,848354025016,DDR4-4000,16 GB,4000,18-19-19-39-2N,2,
G.Skill Trident Z DDR4-4000 16GB,,G.Skill,F4-4000C18D-16GTZSW,0848354025023,848354025023,DDR4-4000,16 GB,4000,18-19-19-39-2N,2,
G.Skill Trident Z DDR4-4000 16GB,,G.Skill,F4-4000C18D-16GTZKW,0848354025030,848354025030,DDR4-4000,16 GB,4000,18-19-19-39-2N,2,
G.Skill Trident Z DDR4-4000 16GB,,G.Skill,F4-4000C19D-16GTZKW,0848354023838,848354023838,DDR4-4000,16 GB,4000,19-21-21-41-2N,2,
G.Skill Trident Z DDR4-4000 16GB,,G.Skill,F4-4000C19D-16GTZSW,0848354023814,848354023814,DDR4-4000,16 GB,4000,19-21-21-41-2N,2,
G.Skill Trident Z DDR4-4000 32GB,,G.Skill,F4-4000C18Q-32GTZ,0848354024422,848354024422,DDR4-4000,32 GB,4000,18-19-19-39-2N,4,
G.Skill Trident Z DDR4-4000 32GB,,G.Skill,F4-4000C18Q-32GTZSW,0848354024439,848354024439,DDR4-4000,32 GB,4000,18-19-19-39-2N,4,
G.Skill Trident Z DDR4-4000 32GB,,G.Skill,F4-4000C18Q-32GTZKW,0848354024446,848354024446,DDR4-4000,32 GB,4000,18-19-19-39-2N,4,
G.Skill Trident Z DDR4-4000 8GB,,G.Skill,F4-4000C19D-8GTZ,0700115306942,700115306942,DDR4-4000,8 GB,4000,19-21-21-41-2N,2,
G.Skill Trident Z DDR4-4133 16GB,,G.Skill,F4-4133C19D-16GTZA,0848354021537,848354021537,DDR4-4133,16 GB,4133,19-21-21-41-2N,2,
G.Skill Trident Z DDR4-4133 16GB,,G.Skill,F4-4133C19D-16GTZKWC,0848354025092,848354025092,DDR4-4133,16 GB,4133,19-19-19-39-2N,2,
G.Skill Trident Z DDR4-4133 16GB,,G.Skill,F4-4133C19D-16GTZC,0848354025054,848354025054,DDR4-4133,16 GB,4133,19-19-19-39-2N,2,
G.Skill Trident Z DDR4-4133 16GB,,G.Skill,F4-4133C19D-16GTZSWC,0848354025085,848354025085,DDR4-4133,16 GB,4133,19-19-19-39-2N,2,
G.Skill Trident Z DDR4-4133 8GB,,G.Skill,F4-4133C19D-8GTZ,0700115306959,700115306959,DDR4-4133,8 GB,4133,19-25-25-45-2N,2,
G.Skill Trident Z DDR4-4266 16GB,,G.Skill,F4-4266C19D-16GTZKW,0848354025078,848354025078,DDR4-4266,16 GB,4266,19-19-19-39,2,
G.Skill Trident Z DDR4-4266 16GB,,G.Skill,F4-4266C19D-16GTZSW,0848354025061,848354025061,DDR4-4266,16 GB,4266,19-19-19-39,2,
G.Skill Trident Z DDR4-4266 16GB,,G.Skill,F4-4266C19D-16GTZA,0848354024996,848354024996,DDR4-4266,16 GB,4266,19-19-19-39,2,
G.Skill Trident Z DDR4-4266 8GB,,G.Skill,F4-4266C19D-8GTZ,0848354017172,848354017172,DDR4-4266,8 GB,4266,19-26-26-46,2,
G.Skill Trident Z Neo,,G.Skill,F4-3600C18D-64GTZN,4713294224835,,DDR4-3600,64 GB,3600,18-22-22-42,2,
G.Skill Trident Z Neo,,G.Skill,F4-3600C14D-32GTZN,4713294221506,,DDR4-3600,32 GB,3600,14-15-15-35,2,
G.Skill Trident Z Neo,,G.Skill,F4-3600C14Q-64GTZN,4713294221551,,DDR4-3600,64 GB,3600,14-15-15-35,4,
G.Skill Trident Z Neo Series,,G.Skill,F4-3600C16Q-64GTZN,4713294223432,,DDR4-3600,64 GB,3600,16-16-16-36,4,
G.Skill Trident Z Neo Series,,G.Skill,F4-3600C16Q-64GTZNC,4713294223470,,DDR4-3600,64 GB,3600,16-19-19-39,4,
G.Skill Trident Z Neo Series,,G.Skill,F4-3200C16Q-32GTZN,4713294223296,,DDR4-3200,32 GB,3200,16-18-18-38,4,
G.Skill Trident Z Neo Series,,G.Skill,F4-3200C14Q-64GTZN,4713294223272,,DDR4-3200,64 GB,3200,14-14-14-34,4,
G.Skill Trident Z Neo Series,,G.Skill,F4-3200C14Q-32GTZN,4713294223258,,DDR4-3200,32 GB,3200,14-14-14-34,4,
G.Skill Trident Z Neo Series,,G.Skill,F4-3000C16D-32GTZN,4713294224064,,DDR4-3000,32 GB,3000,16-18-18-38,2,
G.Skill Trident Z Neo Series,,G.Skill,F4-2666C18D-32GTZN,4713294224026,,DDR4-2666,32 GB,2666,18-18-18-43,2,
G.Skill Trident Z Neo Series,,G.Skill,F4-3000C16D-16GTZN,4713294224040,,DDR4-3000,16 GB,3000,16-18-18-38,2,
G.Skill Trident Z Neo Series,,G.Skill,F4-3000C16Q-64GTZN,4713294224071,,DDR4-3000,64 GB,3000,16-18-18-38,4,
G.Skill Trident Z Neo Series,,G.Skill,F4-2666C18D-16GTZN,4713294224002,,DDR4-2666,16 GB,2666,18-18-18-43,2,
G.Skill Trident Z Neo Series,,G.Skill,F4-2666C18Q-32GTZN,4713294224019,,DDR4-2666,32 GB,2666,18-18-18-43,4,
G.Skill Trident Z Neo Series,,G.Skill,F4-3000C16Q-32GTZN,4713294224057,,DDR4-3000,32 GB,3000,16-18-18-38,4,
G.Skill Trident Z Neo Series,,G.Skill,F4-3600C18Q-64GTZN,4713294223678,,DDR4-3600,64 GB,3600,18-22-22-42,4,
G.Skill Trident Z Neo Series,,G.Skill,F4-3200C16Q-64GTZN,4713294223319,,DDR4-3200,64 GB,3200,16-18-18-38,4,
G.Skill Trident Z Neo Series,,G.Skill,F4-2666C18Q-64GTZN,4713294224033,,DDR4-2666,64 GB,2666,18-18-18-43,4,
G.Skill Trident Z RGB,,G.Skill,F4-3600C18Q-128GTZR,4713294225924,,DDR4-3600,128 GB,3600,18-22-22-42,4,
G.Skill Trident Z RGB,,G.Skill,F4-3200C14D-64GTZR,4713294221308,,DDR4-3200,64 GB,3200,14-18-18-38,2,
G.Skill Trident Z RGB,,G.Skill,F4-3600C18D-64GTZR,4713294225917,,DDR4-3600,64 GB,3600,18-22-22-42,2,
G.Skill Trident Z RGB,,G.Skill,F4-3866C18D-32GTZR,4719692015006,,DDR4-3866,32 GB,3866,18-18-18-38,2,
G.Skill Trident Z RGB,,G.Skill,F4-3600C14D-32GTZR,4713294221490,,DDR4-3600,32 GB,3600,14-15-15-35,2,
G.Skill Trident Z RGB,,G.Skill,F4-3600C14Q-64GTZR,4713294221544,,DDR4-3600,64 GB,3600,14-15-15-35,4,
G.Skill Trident Z RGB,,G.Skill,F4-3200C14Q-128GTZR,4713294221315,,DDR4-3200,128 GB,3200,14-18-18-38,4,
G.Skill Trident Z RGB DDR4-2400 16GB,$93.47 USD,G.Skill,F4-2400C15D-16GTZR,0848354025115,,DDR4-2400,16 GB,2400,15-15-15-35-2N,2,https://www.amazon.ca/dp/B01N15BAO9?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
G.Skill Trident Z RGB DDR4-2400 32GB,$199.85 USD,G.Skill,F4-2400C15Q-32GTZR,0848354025122,848354025122,DDR4-2400,32 GB,2400,15-15-15-35-2N,4,https://www.amazon.ca/dp/B01MRADRTK?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
G.Skill Trident Z RGB DDR4-2400 64GB,,G.Skill,F4-2400C15Q-64GTZR,0848354025344,848354025344,DDR4-2400,64 GB,2400,15-15-15-35-2N,4,
G.Skill Trident Z RGB DDR4-3000 16GB,,G.Skill,F4-3000C15D-16GTZR,0848354025153,,DDR4-3000,16 GB,3000,15-16-16-35-2N,2,
G.Skill Trident Z RGB DDR4-3000 16GB,,G.Skill,F4-3000C14D-16GTZR,0848354025139,848354025139,DDR4-3000,16 GB,3000,14-14-14-34-2N,2,
G.Skill Trident Z RGB DDR4-3000 32GB,,G.Skill,F4-3000C14Q-32GTZR,0848354025146,848354025146,DDR4-3000,32 GB,3000,14-14-14-34-2N,4,
G.Skill Trident Z RGB DDR4-3000 32GB,,G.Skill,F4-3000C15Q-32GTZR,0848354025160,848354025160,DDR4-3000,32 GB,3000,15-16-16-35-2N,4,
G.Skill Trident Z RGB DDR4-3200 32GB,$137.81 USD,G.Skill,F4-3200C16Q-32GTZR,0848354024989,848354025184,DDR4-3200,32 GB,3200,16-18-18-38,4,https://www.amazon.ca/dp/B01MSBS0UT?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
G.Skill Trident Z RGB DDR4-3466 32GB,,G.Skill,F4-3466C16Q-32GTZR,0848354025214,848354025214,DDR4-3466,32 GB,3466,16-18-18-38-2N,4,
G.Skill Trident Z RGB DDR4-3600 32GB,,G.Skill,F4-3600C17Q-32GTZR,0848354025245,848354025245,DDR4-3600,32 GB,3600,17-18-18-38-2N,4,
G.Skill Trident Z RGB DDR4-3600 32GB,,G.Skill,F4-3600C16Q-32GTZR,0848354024965,848354024965,DDR4-3600,32 GB,3600,16-16-16-36,4,
G.Skill Trident Z RGB DDR4-3866 16GB,$159.03 USD,G.Skill,F4-3866C18D-16GTZR,0848354024941,,DDR4-3866,16 GB,3866,18-19-19-39-2N,2,https://www.amazon.ca/dp/B01N5WGNDN?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
G.Skill Trident Z RGB DDR4-4000 16GB,,G.Skill,F4-4000C18D-16GTZR,0848354025047,848354025047,DDR4-4000,16 GB,4000,18-19-19-39-2N,2,
G.Skill Trident Z RGB DDR4-4266 16GB,,G.Skill,F4-4266C19D-16GTZR,0848354024958,848354024958,DDR4-4266,16 GB,4266,19-19-19-39,2,
G.Skill Trident Z RGB Series,,G.Skill,F4-3200C14Q-32GTZR,4719692015181,,DDR4-3200,32 GB,3200,14-14-14-34,4,
G.Skill Trident Z RGB Series,,G.Skill,F4-3600C17D-32GTZR,4719692015280,848354025283,DDR4-3600,32 GB,3600,17-19-19-39,4,
G.Skill Trident Z RGB Series,,G.Skill,F4-3600C17Q-64GTZR,4719692015297,,DDR4-3600,64 GB,3600,17-19-19-39,4,
G.Skill Trident Z RGB Series,,G.Skill,F4-3000C16Q-32GTZR,4719692015464,,DDR4-3000,32 GB,3000,16-18-18-38,4,
G.Skill Trident Z RGB Series,,G.Skill,F4-2400C15D-32GTZR,4719692015334,,DDR4-2400,32 GB,2400,15-15-15-35,2,
G.Skill Trident Z RGB Series,,G.Skill,F4-3000C14D-32GTZR,4719692015358,,DDR4-3000,32 GB,3000,14-14-14-34,2,
G.Skill Trident Z RGB Series,,G.Skill,F4-3866C18Q-32GTZR,4719692014931,,DDR4-3866,32 GB,3866,18-19-19-39,4,
G.Skill Trident Z RGB Series,,G.Skill,F4-4133C19D-16GTZR,4719692014979,,DDR4-4133,16 GB,4133,19-19-19-39,2,
G.Skill Trident Z RGB Series,,G.Skill,F4-3000C14Q-64GTZR,4719692015365,,DDR4-3000,64 GB,3000,14-14-14-34,4,
G.Skill Trident Z RGB Series,$108.07 USD,G.Skill,F4-3000C16D-16GTZR,4719692015457,848354025450,DDR4-3000,16 GB,3000,16-18-18-38,2,https://www.amazon.ca/dp/B06WP4L3D7?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
G.Skill Trident Z RGB Series für AMD Ryzen,,G.Skill,F4-3200C14Q-32GTZRX,4719692018212,,DDR4-3200,32 GB,3200,14-14-14-34,4,
G.Skill Trident Z RGB Series für AMD Ryzen,,G.Skill,F4-2400C15D-16GTZRX,4719692018229,,DDR4-2400,16 GB,2400,15-15-15-35,2,
G.Skill Trident Z RGB Series für AMD Ryzen,,G.Skill,F4-2933C14D-16GTZRX,4719692018540,,DDR4-2933,16 GB,2933,14-14-14-34,2,
G.Skill Trident Z RGB Series für AMD Ryzen,,G.Skill,F4-2933C14D-32GTZRX,4719692018557,,DDR4-2933,32 GB,2933,14-14-14-34,2,
G.Skill Trident Z RGB Series für AMD Ryzen,,G.Skill,F4-2933C16D-32GTZRX,4719692018571,,DDR4-2933,32 GB,2933,16-16-16-36,2,
G.Skill Trident Z RGB Series für AMD Ryzen,,G.Skill,F4-2400C15D-32GTZRX,4719692018243,,DDR4-2400,32 GB,2400,15-15-15-35,2,
G.Skill Trident Z RGB Series für AMD Ryzen,,G.Skill,F4-2933C16D-16GTZRX,4719692018564,,DDR4-2933,16 GB,2933,16-16-16-36,2,
G.Skill Trident Z RGB Series für AMD Ryzen,,G.Skill,F4-2933C14Q2-64GTZRX,4719692018380,,DDR4-2933,64 GB,2933,14-14-14-34,8,
G.Skill Trident Z RGB Series für AMD Ryzen,,G.Skill,F4-2400C15Q-32GTZRX,4719692018236,,DDR4-2400,32 GB,2400,15-15-15-35,4,
G.Skill Trident Z RGB Series für AMD Ryzen,,G.Skill,F4-2400C15Q-64GTZRX,4719692018250,,DDR4-2400,64 GB,2400,15-15-15-35,4,
G.Skill Trident Z Royal,,G.Skill,F4-3200C14Q-128GTRG,4713294221377,,DDR4-3200,128 GB,3200,14-18-18-38,4,
G.Skill Trident Z Royal,,G.Skill,F4-3200C14D-64GTRS,4713294221339,,DDR4-3200,64 GB,3200,14-18-18-38,2,
G.Skill Trident Z Royal,,G.Skill,F4-3600C14D-32GTRS,4713294221513,,DDR4-3600,32 GB,3600,14-15-15-35,2,
G.Skill Trident Z Royal,,G.Skill,F4-3600C14Q-64GTRS,4713294221568,,DDR4-3600,64 GB,3600,14-15-15-35,4,
G.Skill Trident Z Royal,,G.Skill,F4-3200C14Q-128GTRS,4713294221346,,DDR4-3200,128 GB,3200,14-18-18-38,4,
G.Skill Trident Z Royal,,G.Skill,F4-3200C14D-64GTRG,4713294221360,,DDR4-3200,64 GB,3200,14-18-18-38,2,
G.Skill Trident Z Royal,,G.Skill,F4-3600C14D-32GTRG,4713294221520,,DDR4-3600,32 GB,3600,14-15-15-35,2,
G.Skill Trident Z Royal,,G.Skill,F4-3600C14Q-64GTRG,4713294221575,,DDR4-3600,64 GB,3600,14-15-15-35,4,
G.Skill Trident Z Royal,,G.Skill,F4-4000C18D-32GTRS,4713294224118,,DDR4-4000,32 GB,4000,18-22-22-42,2,
G.Skill Trident Z Royal Series gold,,G.Skill,F4-4600C18D-16GTRG,4713294222534,,DDR4-4600,16 GB,4600,18-22-22-42,2,
G.Skill Trident Z Royal Series gold,,G.Skill,F4-4266C19D-16GTRG,4713294222589,,DDR4-4266,16 GB,4266,19-19-19-39,2,
G.Skill Trident Z Royal Series gold,,G.Skill,F4-3000C16D-16GTRG,4713294221735,848354031734,DDR4-3000,16 GB,3000,16-18-18-38,2,
G.Skill Trident Z Royal Series silver,,G.Skill,F4-4600C18D-16GTRS,4713294222541,,DDR4-4600,16 GB,4600,18-22-22-42,2,
G.Skill Trident Z Royal Series silver,,G.Skill,F4-3000C16D-16GTRS,4713294221797,,DDR4-3000,16 GB,3000,16-18-18-38,2,
G.Skill Trident Z Royal Series silver,,G.Skill,F4-4266C19D-16GTRS,4713294222596,,DDR4-4266,16 GB,4266,19-19-19-39,2,
G.Skill Trident Z Series silver/red,,G.Skill,F4-3000C14D-16GTZ,4719692009432,848354019435,DDR4-3000,16 GB,3000,14-14-14-34,2,
G.Skill Trident Z Series silver/red,,G.Skill,F4-3000C14D-32GTZ,4719692008893,,DDR4-3000,32 GB,3000,14-14-14,2,
G.Skill Trident Z Series silver/red,,G.Skill,F4-3200C16Q-16GTZB,4719692005540,,DDR4-3200,16 GB,3200,16-18-18-38,4,
G.Skill Trident Z5 RGB,,G.Skill,F5-8000J3848H16GX2-TZ5RS,4713294230560,,DDR5-8000,32 GB,8000,38-48-128,2,
G.Skill Trident Z5 RGB,,G.Skill,F5-7800J3646H16GX2-TZ5RS,4713294230324,,DDR5-7800,32 GB,7800,36-46-125,2,
G.Skill Trident Z5 RGB,,G.Skill,F5-6000J3238G32GX2-TZ5RS,4713294231567,,DDR5-6000,64 GB,6000,32-38-38-96,2,
G.Skill Trident Z5 RGB,,G.Skill,F5-8000J3848H16GX2-TZ5RK,4713294230546,,DDR5-8000,32 GB,8000,38-48-128,2,
G.Skill Trident Z5 RGB,,G.Skill,F5-7800J3646H16GX2-TZ5RK,4713294230331,,DDR5-7800,32 GB,7800,36-46-125,2,
G.Skill Trident Z5 RGB,,G.Skill,F5-6400J3239G32GX2-TZ5RK,4713294230263,,DDR5-6400,64 GB,6400,32-39-39-102,2,
G.Skill Trident Z5 RGB,,G.Skill,F5-6000J3238G32GX2-TZ5RK,4713294231574,,DDR5-6000,64 GB,6000,32-38-38-96,2,
G.Skill Trident Z5 RGB,,G.Skill,F5-6000J3040G32GX2-TZ5RS,4713294231932,,DDR5-6000,64 GB,6000,30-40-96,2,
G.Skill Trident Z5 RGB,,G.Skill,F5-6000J3040G32GX2-TZ5RK,4713294231949,,DDR5-6000,64 GB,6000,30-40-96,2,
G.Skill Trident Z5 RGB,,G.Skill,F5-6400J3239G32GX2-TZ5RS,4713294230256,,DDR5-6400,64 GB,6400,32-39-39-102,2,
G.Skill TridentX DDR3-2400 CL10,,G. Skill,F3-2400C10D-8GTX,4711148598835,,DDR3-2400,8 GB,2400,,2,
G.Skill TridentX DDR3-2400 CL10,,G. Skill,F3-2400C10D-16GTX,4711148598910,,DDR3-2400,16 GB,2400,,2,
G.Skill Value DDR3-1333 CL9,,G. Skill,F310600CL9S2GBNS,4711148596251,,DDR3-1333,2 GB,1333,,1,
G.Skill Value DDR3-1333 CL9,,G. Skill,F3-10600CL9D-8GBNT,4711148596602,,DDR3-1333,8 GB,1333,,2,
G.Skill Value DDR4-2133 4GB,,G.Skill,F4-2133C15S-4GNT,4719692006844,,DDR4-2133,4 GB,2133,15-15-15-35-2N,1,
G.Skill Value DDR4-2400 16GB,,G.Skill,F4-2400C15Q-16GNT,4719692001115,,DDR4-2400,16 GB,2400,15-15-15-35-2N,4,
G.Skill Value DDR4-2400 32GB,,G.Skill,F4-2400C15Q-32GNT,0848354011194,848354011194,DDR4-2400,32 GB,2400,15-15-15-35-2N,4,
G.Skill Value Series,,G.Skill,F4-2400C15D-8GNT,4719692006875,,DDR4-2400,8 GB,2400,15-15-15-35,2,
G.Skill Value Series,,G.Skill,F4-2133C15D-16GNT,4719692006820,848354016823,DDR4-2133,16 GB,2133,15-15-15-35,2,
G.Skill Value Series,,G.Skill,F4-2666C19S-8GNT,4719692019950,,DDR4-2666,8 GB,2666,19-19-19-43,1,
G.Skill Value Series,,G.Skill,F4-2400C15S-4GNT,4719692006868,,DDR4-2400,4 GB,2400,15-15-15-35,1,
G.Skill Value Series,,G.Skill,F4-2400C15D-16GNT,4719692006837,,DDR4-2400,16 GB,2400,15-15-15-35,2,
G.Skill Value Series,,G.Skill,F4-2133C15S-8GNS,4719692010971,,DDR4-2133,8 GB,2133,15-15-15-35,1,
G.Skill Value Series,,G.Skill,F4-2133C15D-8GNT,4719692006851,,DDR4-2133,8 GB,2133,15-15-15-35,2,
G.Skill Value Series,,G.Skill,F4-2400C15D-16GNS,4719692011022,,DDR4-2400,16 GB,2400,15-15-15-35,2,
Gigabyte Aorus RGB Memory,,Gigabyte,GP-ARS16G44,4719331808709,,DDR4-4400,16 GB,4400,"19-26-26-46, 20-26-26-46",2,
Gigabyte Aorus RGB Memory,,Gigabyte,GP-ARS16G33,4719331814946,,DDR4-3333,16 GB,3333,18-20-20-40,2,
Gigabyte Aorus RGB Memory,,Gigabyte,GP-ARS16G37,4719331814960,,DDR4-3733,16 GB,3733,"18-22-22-42, 20-26-26-46",2,
Gigabyte Memory,,Gigabyte,GP-GR26C16S8K2HU416,4719331804657,,DDR4-2666,16 GB,2666,19-19-19-43,2,
Gigabyte Memory,,Gigabyte,GP-AR36C18S8K2HU416R,4719331807689,,DDR4-3600,16 GB,3600,18-19-19-39,2,
HyperX Fury blue DDR3-1333 CL9,$34.06 USD,Hynix,HX313C9F/4,0740617230215,,DDR3-1333,4 GB,1333,,1,https://www.amazon.ca/dp/B00J8E8ZK6?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
HyperX Fury blue DDR3-1333 CL9,$52.65 USD,Hynix,HX313C9F/8,0740617230222,,DDR3-1333,8 GB,1333,,1,https://www.amazon.ca/dp/B00J8E8Z6A?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
HyperX Fury blue DDR3-1333 CL9,$53.24 USD,HyperX,HX313C9FK2/8,0740617230284,740617230284,DDR3-1333,8 GB,1333,,2,https://www.amazon.ca/dp/B00J8E912M?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
HyperX Fury blue DDR3-1333 CL9,$83.75 USD,HyperX,HX313C9FK2/16,0740617230277,,DDR3-1333,16 GB,1333,,2,https://www.amazon.ca/dp/B00J8E918G?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
HyperX Fury red DDR3-1333 CL9,$30.41 USD,HyperX,HX313C9FR/4,0740617230291,,DDR3-1333,4 GB,1333,,1,https://www.amazon.ca/dp/B00J8E9316?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
HyperX Fury red DDR3-1333 CL9,$57.86 USD,HyperX,HX313C9FRK2/8,0740617230321,740617230321,DDR3-1333,8 GB,1333,,2,https://www.amazon.ca/dp/B00J8E92TE?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
HyperX Fury red DDR3-1333 CL9,$90.08 USD,HyperX,HX313C9FRK2/16,0740617230314,,DDR3-1333,16 GB,1333,,2,https://www.amazon.ca/dp/B00J8E92Y4?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
HyperX Fury red DDR3-1600 CL10,$37.7 USD,HyperX,HX316C10FR/4,0740617230451,740617230451,DDR3-1600,4 GB,1600,,1,https://www.amazon.ca/dp/B00J8E908M?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
HyperX Fury black DDR3-1333 CL9,$30.51 USD,HyperX,HX313C9FB/4,0740617230239,,DDR3-1333,4 GB,1333,,1,https://www.amazon.ca/dp/B00J8E8YKC?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
HyperX Fury black DDR3-1333 CL9,$48.59 USD,HyperX,HX313C9FB/8,0740617230246,,DDR3-1333,8 GB,1333,,1,https://www.amazon.ca/dp/B00J8E8YWA?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
HyperX Fury black DDR3-1333 CL9,$52.56 USD,HyperX,HX313C9FBK2/8,0740617230260,,DDR3-1333,8 GB,1333,,2,https://www.amazon.ca/dp/B00J8E91K4?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
HyperX Fury black DDR3-1333 CL9,$96.27 USD,HyperX,HX313C9FBK2/16,0740617230253,,DDR3-1333,16 GB,1333,,2,https://www.amazon.ca/dp/B00J8E91Z4?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
HyperX Fury black DDR4-2400 CL15,$111.03 USD,HyperX,HX424C15FBK4/16,0740617240665,740617240665,DDR4-2400,16 GB,2400,,4,https://www.amazon.ca/dp/B00TPQPUMS?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
"HyperX Fury Series, DDR4-2133, CL14 - 16 GB Kit",,HyperX,HX421C14FBK2/16,0740617241044,,DDR4-2133,16 GB,2133,14-14-14,2,
"HyperX Fury Series, DDR4-2133, CL14 - 8 GB Kit",,HyperX,HX421C14FBK2/8,0740617241020,,DDR4-2133,8 GB,2133,14-14-14,2,
"HyperX Fury Series, DDR4-2666, CL15 - 8 GB Kit",$58.33 USD,HyperX,HX426C15FBK2/8,0740617244380,,DDR4-2666,8 GB,2666,15-17-17,2,https://www.amazon.ca/Kingston-Technology-HyperX-PC4-21300-HX426C15FBK2/dp/B013H7QBTG?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B013H7QBTG
HyperX Fury white DDR3-1333 CL9,$31.96 USD,HyperX,HX313C9FW/4,0740617230338,,DDR3-1333,4 GB,1333,,1,https://www.amazon.ca/dp/B00J8E9064?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
HyperX Fury white DDR3-1333 CL9,$52.75 USD,HyperX,HX313C9FW/8,0740617230345,,DDR3-1333,8 GB,1333,,1,https://www.amazon.ca/dp/B00J8E9230?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
HyperX Fury white DDR3-1333 CL9,$56.21 USD,HyperX,HX313C9FWK2/8,0740617230369,,DDR3-1333,8 GB,1333,,2,https://www.amazon.ca/dp/B00J8E8Z1K?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
HyperX Fury white DDR3-1333 CL9,$94.96 USD,HyperX,HX313C9FWK2/16,0740617230352,,DDR3-1333,16 GB,1333,,2,https://www.amazon.ca/dp/B00J8E91N6?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
HyperX Predator DDR3-2133 CL11,,HyperX,HX321C11PB3K4/32,0740617258561,,DDR3-2133,32 GB,2133,,4,
HyperX Predator DDR3-2133 CL11,,HyperX,HX321C11PB3K2/8,0740617258578,,DDR3-2133,8 GB,2133,,2,
HyperX Predator DDR3-2133 CL11,$149.87 USD,HyperX,HX321C11PB3K2/16,0740617258585,,DDR3-2133,16 GB,2133,,2,https://www.amazon.ca/Kingston-Technology-2133MHz-HX321C11PB3K2-16/dp/B01G845PDS?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01G845PDS
HyperX Predator DDR3-2400 CL11,,HyperX,HX324C11PB3K4/32,0740617258530,,DDR3-2400,32 GB,2400,,4,
HyperX Predator DDR3-2400 CL11,,HyperX,HX324C11PB3K2/16,0740617258554,,DDR3-2400,16 GB,2400,,2,
HyperX Predator DDR3-2400 CL11,,HyperX,HX324C11PB3K2/8,0740617258547,,DDR3-2400,8 GB,2400,,2,
HyperX Predator DDR4-3000 CL15,$69.93 USD,HyperX,HX430C15PB3K2/8,0740617258493,,DDR4-3000,8 GB,3000,,2,https://www.amazon.ca/HyperX-Predator-3000MHz-Desktop-HX430C15PB3K2/dp/B01GCWQ2MY?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01GCWQ2MY
